match_url,jugador1,jugador2,torneo_nombre,tipo_cancha,cuota1,cuota2,p1_ranking,p2_ranking,p1_rivalry_score,p2_rivalry_score,common_opponents_count,prediction_confidence,p1_predicted_score,p2_predicted_score,predicted_score_diff,p1_surface_specialization_score,p2_surface_specialization_score,p1_form_recent_score,p2_form_recent_score,p1_common_opponents_score,p2_common_opponents_score,p1_h2h_direct_score,p2_h2h_direct_score,p1_ranking_momentum_score,p2_ranking_momentum_score,p1_home_advantage_score,p2_home_advantage_score,p1_strength_of_schedule_score,p2_strength_of_schedule_score,p1_form_win_percentage,p1_form_wins,p1_form_losses,p1_form_status,p1_last_match_date,p1_current_streak_count,p1_current_streak_type,p2_form_win_percentage,p2_form_wins,p2_form_losses,p2_form_status,p2_last_match_date,p2_current_streak_count,p2_current_streak_type,p1_Hard_win_rate,p1_Hard_wins,p1_Hard_losses,p1_Hard_matches,p2_Hard_win_rate,p2_Hard_wins,p2_Hard_losses,p2_Hard_matches,p1_home_wins,p1_home_losses,p2_home_wins,p2_home_losses,p1_home_win_rate,p2_home_win_rate,p1_regional_comfort_win_rate,p2_regional_comfort_win_rate,p1_elo,p2_elo,p1_pts,p1_prox_pts,p1_pts_max,p1_defense_points,p2_pts,p2_prox_pts,p2_pts_max,p2_defense_points,h2h_total_matches,h2h_jugador1_wins,h2h_jugador2_wins,h2h_win_rate_jugador1,h2h_win_diff,p1_Clay_win_rate,p1_Clay_wins,p1_Clay_losses,p1_Clay_matches,p2_Clay_win_rate,p2_Clay_wins,p2_Clay_losses,p2_Clay_matches,p1_Grass_win_rate,p1_Grass_wins,p1_Grass_losses,p1_Grass_matches,p2_Grass_win_rate,p2_Grass_wins,p2_Grass_losses,p2_Grass_matches,actual_winner,ranking_diff,ranking_ratio,is_upset_potential,elo_diff,elo_advantage,elo_competitive,surface_Clay,surface_Grass,surface_Hard,match_competitiveness
https://www.flashscore.co/match/tennis/bertimon-charles-eriksson-ziverts-jonas/pIIbmd9k/#/h2h,Charles Bertimon,Jonas Eriksson Ziverts,M15 Monastir 24 (Túnez),Hard,2.1,1.65,77.0,181.0,0.0,6.5,2,50.7,1.92,1.98,-0.06,0.01,0.02,1.3,1.28,0.0,0.1,0.0,0.0,0.93,0.92,0.0,0.0,0.0,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,40.0,8.0,12.0,Regular,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1563,1569,161.0,161.0,161.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-104.0,0.4230769230769231,0,-6,0,1,False,False,True,0
https://www.flashscore.co/match/tennis/pokorny-lukas-pietri-benjamin/px9h9wW8/#/h2h,Lukas Pokorny,Benjamin Pietri,M15 Monastir 24 (Túnez),Hard,1.2,4.1,171.0,77.0,12.1127,0.0,4,54.2,2.25,1.9,0.35,0.04,0.03,1.3,1.26,0.18,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.18,0.0,55.0,11.0,9.0,Regular,24.06.2026,1,victorias,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1633,1565,136.0,136.0,136.0,0.0,161.0,161.0,161.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,94.0,2.1923076923076925,1,68,1,1,False,False,True,1
https://www.flashscore.co/match/tennis/pokorny-lukas-pietri-benjamin/px9h9wW8/#/h2h,Lukas Pokorny,Benjamin Pietri,M15 Monastir 24 (Túnez),Hard,1.2,4.1,171.0,77.0,12.1127,0.0,4,54.2,2.25,1.9,0.35,0.04,0.03,1.3,1.26,0.18,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.18,0.0,55.0,11.0,9.0,Regular,24.06.2026,1,victorias,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1633,1565,136.0,136.0,136.0,0.0,161.0,161.0,161.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,94.0,2.1923076923076925,1,68,1,1,False,False,True,1
https://www.flashscore.co/match/tennis/pokorny-lukas-pietri-benjamin/px9h9wW8/#/h2h,Lukas Pokorny,Benjamin Pietri,M15 Monastir 24 (Túnez),Hard,1.2,4.1,171.0,77.0,12.1127,0.0,4,54.2,2.25,1.9,0.35,0.04,0.03,1.3,1.26,0.18,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.18,0.0,55.0,11.0,9.0,Regular,24.06.2026,1,victorias,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1633,1565,136.0,136.0,136.0,0.0,161.0,161.0,161.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,94.0,2.1923076923076925,1,68,1,1,False,False,True,1
https://www.flashscore.co/match/tennis/mosejczuk-dominick-picard-mathys/t8ELfvHF/#/h2h,Dominick Mosejczuk,Mathys Picard,M15 Monastir 24 (Túnez),Hard,1.3,3.2,200.0,77.0,0.0,0.0,1,57.2,2.05,1.54,0.52,0.02,0.01,1.32,1.26,0.0,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.14,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,35.3,6.0,11.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1587,1485,132.0,132.0,132.0,0.0,161.0,161.0,161.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,123.0,2.5641025641025643,1,102,1,0,False,False,True,0
https://www.flashscore.co/match/tennis/mosejczuk-dominick-picard-mathys/t8ELfvHF/#/h2h,Dominick Mosejczuk,Mathys Picard,M15 Monastir 24 (Túnez),Hard,1.3,3.2,200.0,77.0,0.0,0.0,1,57.2,2.05,1.54,0.52,0.02,0.01,1.32,1.26,0.0,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.14,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,35.3,6.0,11.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1587,1485,132.0,132.0,132.0,0.0,161.0,161.0,161.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,123.0,2.5641025641025643,1,102,1,0,False,False,True,0
https://www.flashscore.co/match/tennis/mosejczuk-dominick-picard-mathys/t8ELfvHF/#/h2h,Dominick Mosejczuk,Mathys Picard,M15 Monastir 24 (Túnez),Hard,1.3,3.2,200.0,77.0,0.0,0.0,1,57.2,2.05,1.54,0.52,0.02,0.01,1.32,1.26,0.0,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.14,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,35.3,6.0,11.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1587,1485,132.0,132.0,132.0,0.0,161.0,161.0,161.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,123.0,2.5641025641025643,1,102,1,0,False,False,True,0
https://www.flashscore.co/match/tennis/frusina-alexander-pascual-ferra-roger/8fGDd0n3/#/h2h,Alexander Frusina,Roger Pascual Ferra,M15 Monastir 24 (Túnez),Hard,3.4,1.26,200.0,176.0,0.0,11.25,2,58.3,1.6,2.24,-0.64,0.01,0.03,1.21,1.37,0.0,0.13,0.0,0.0,0.92,0.92,0.0,0.0,0.15,0.12,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1449,1684,132.0,132.0,132.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,24.0,1.1299435028248588,0,-235,0,0,False,False,True,2
https://www.flashscore.co/match/tennis/frusina-alexander-pascual-ferra-roger/8fGDd0n3/#/h2h,Alexander Frusina,Roger Pascual Ferra,M15 Monastir 24 (Túnez),Hard,3.4,1.26,200.0,176.0,0.0,11.25,2,58.3,1.6,2.24,-0.64,0.01,0.03,1.21,1.37,0.0,0.13,0.0,0.0,0.92,0.92,0.0,0.0,0.15,0.12,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1449,1684,132.0,132.0,132.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,24.0,1.1299435028248588,0,-235,0,0,False,False,True,2
https://www.flashscore.co/match/tennis/frusina-alexander-pascual-ferra-roger/8fGDd0n3/#/h2h,Alexander Frusina,Roger Pascual Ferra,M15 Monastir 24 (Túnez),Hard,3.4,1.26,200.0,176.0,0.0,11.25,2,58.3,1.6,2.24,-0.64,0.01,0.03,1.21,1.37,0.0,0.13,0.0,0.0,0.92,0.92,0.0,0.0,0.15,0.12,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1449,1684,132.0,132.0,132.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,24.0,1.1299435028248588,0,-235,0,0,False,False,True,2
https://www.flashscore.co/match/tennis/braynin-aleksandr-hoeyeraal-herman/GduT1OLb/#/h2h,Aleksandr Braynin,Herman Hoeyeraal,M15 Rzeszow (Polonia),Clay,1.61,2.17,195.0,145.0,0.5999999999999999,4.75,2,53.2,1.75,1.98,-0.24,0.01,0.03,1.31,1.4,0.06,0.23,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,65.0,13.0,7.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1598,1668,133.0,133.0,133.0,0.0,140.0,140.0,140.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,50.0,1.3356164383561644,0,-70,0,1,True,False,False,2
https://www.flashscore.co/match/tennis/braynin-aleksandr-hoeyeraal-herman/GduT1OLb/#/h2h,Aleksandr Braynin,Herman Hoeyeraal,M15 Rzeszow (Polonia),Clay,1.61,2.17,195.0,145.0,0.5999999999999999,4.75,2,53.2,1.75,1.98,-0.24,0.01,0.03,1.31,1.4,0.06,0.23,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,65.0,13.0,7.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1598,1668,133.0,133.0,133.0,0.0,140.0,140.0,140.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,50.0,1.3356164383561644,0,-70,0,1,True,False,False,2
https://www.flashscore.co/match/tennis/braynin-aleksandr-hoeyeraal-herman/GduT1OLb/#/h2h,Aleksandr Braynin,Herman Hoeyeraal,M15 Rzeszow (Polonia),Clay,1.61,2.17,195.0,145.0,0.5999999999999999,4.75,2,53.2,1.75,1.98,-0.24,0.01,0.03,1.31,1.4,0.06,0.23,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,65.0,13.0,7.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1598,1668,133.0,133.0,133.0,0.0,140.0,140.0,140.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,50.0,1.3356164383561644,0,-70,0,1,True,False,False,2
https://www.flashscore.co/match/tennis/seifert-stefan-rivera-leyton/OMry02jB/#/h2h,Stefan Seifert,Leyton Rivera,M15 Rzeszow (Polonia),Clay,1.44,2.6,81.0,145.0,0.0,0.0,2,59.2,1.84,1.27,0.57,0.01,0.0,1.36,1.25,0.0,0.0,0.0,0.0,0.56,0.55,0.0,0.0,0.18,0.0,55.0,11.0,9.0,Regular,24.06.2026,1,victorias,35.0,7.0,13.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1572,1445,159.0,159.0,159.0,0.0,140.0,140.0,140.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-64.0,0.5547945205479452,0,127,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/seifert-stefan-rivera-leyton/OMry02jB/#/h2h,Stefan Seifert,Leyton Rivera,M15 Rzeszow (Polonia),Clay,1.44,2.6,81.0,145.0,0.0,0.0,2,59.2,1.84,1.27,0.57,0.01,0.0,1.36,1.25,0.0,0.0,0.0,0.0,0.56,0.55,0.0,0.0,0.18,0.0,55.0,11.0,9.0,Regular,24.06.2026,1,victorias,35.0,7.0,13.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1572,1445,159.0,159.0,159.0,0.0,140.0,140.0,140.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-64.0,0.5547945205479452,0,127,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/seifert-stefan-rivera-leyton/OMry02jB/#/h2h,Stefan Seifert,Leyton Rivera,M15 Rzeszow (Polonia),Clay,1.44,2.6,81.0,145.0,0.0,0.0,2,59.2,1.84,1.27,0.57,0.01,0.0,1.36,1.25,0.0,0.0,0.0,0.0,0.56,0.55,0.0,0.0,0.18,0.0,55.0,11.0,9.0,Regular,24.06.2026,1,victorias,35.0,7.0,13.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1572,1445,159.0,159.0,159.0,0.0,140.0,140.0,140.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-64.0,0.5547945205479452,0,127,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/wazny-alan-sterniczuk-oliwier/QBhs96Dc/#/h2h,Alan Wazny,Karol Filar,M15 Rzeszow (Polonia),Clay,2.02,1.7,154.0,154.0,0.0,0.0,0,82.1,1.78,0.39,1.39,0.01,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,,,,,,0,,,,,,,,,,,,,,,,,,1610,1500,139.0,139.0,139.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9935483870967742,0,110,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/wazny-alan-sterniczuk-oliwier/QBhs96Dc/#/h2h,Alan Wazny,Karol Filar,M15 Rzeszow (Polonia),Clay,2.02,1.7,154.0,154.0,0.0,0.0,0,82.1,1.78,0.39,1.39,0.01,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,,,,,,0,,,,,,,,,,,,,,,,,,1610,1500,139.0,139.0,139.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9935483870967742,0,110,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/wazny-alan-sterniczuk-oliwier/QBhs96Dc/#/h2h,Alan Wazny,Karol Filar,M15 Rzeszow (Polonia),Clay,2.02,1.7,154.0,154.0,0.0,0.0,0,82.1,1.78,0.39,1.39,0.01,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,,,,,,0,,,,,,,,,,,,,,,,,,1610,1500,139.0,139.0,139.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9935483870967742,0,110,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/oradini-giovanni-serafini-marcello/vgPg0Bpf/#/h2h,Giovanni Oradini,Marcello Serafini,M15 Bergamo (Italia),Clay,1.22,3.8,98.0,98.0,18.4616,3.0,14,54.5,2.05,1.71,0.34,0.03,0.01,1.15,1.11,0.57,0.24,0.0,0.0,0.55,0.55,0.0,0.0,0.09,0.09,50.0,10.0,10.0,Regular,23.06.2026,1,victorias,40.0,8.0,12.0,Regular,23.06.2026,1,victorias,,,,,,,,,,,,,,,,,1583,1539,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,2,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,44,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/oradini-giovanni-serafini-marcello/vgPg0Bpf/#/h2h,Giovanni Oradini,Marcello Serafini,M15 Bergamo (Italia),Clay,1.22,3.8,98.0,98.0,18.4616,3.0,14,54.5,2.05,1.71,0.34,0.03,0.01,1.15,1.11,0.57,0.24,0.0,0.0,0.55,0.55,0.0,0.0,0.09,0.09,50.0,10.0,10.0,Regular,23.06.2026,1,victorias,40.0,8.0,12.0,Regular,23.06.2026,1,victorias,,,,,,,,,,,,,,,,,1583,1539,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,2,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,44,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/oradini-giovanni-serafini-marcello/vgPg0Bpf/#/h2h,Giovanni Oradini,Marcello Serafini,M15 Bergamo (Italia),Clay,1.22,3.8,98.0,98.0,18.4616,3.0,14,54.5,2.05,1.71,0.34,0.03,0.01,1.15,1.11,0.57,0.24,0.0,0.0,0.55,0.55,0.0,0.0,0.09,0.09,50.0,10.0,10.0,Regular,23.06.2026,1,victorias,40.0,8.0,12.0,Regular,23.06.2026,1,victorias,,,,,,,,,,,,,,,,,1583,1539,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,2,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,44,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/donald-matthew-tabacco-fausto/MgzG7ghK/#/h2h,Matthew William Donald,Fausto Tabacco,M15 Bergamo (Italia),Clay,1.81,1.89,62.0,98.0,20.566799999999997,5.699999999999999,10,51.2,1.93,1.84,0.09,0.05,0.05,0.84,1.05,0.55,0.3,0.0,0.0,0.56,0.55,0.0,0.0,0.13,0.0,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,80.0,16.0,4.0,Excelente,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1677,1763,169.0,169.0,169.0,0.0,152.0,152.0,152.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,-36.0,0.6262626262626263,0,-86,0,1,True,False,False,2
https://www.flashscore.co/match/tennis/donald-matthew-tabacco-fausto/MgzG7ghK/#/h2h,Matthew William Donald,Fausto Tabacco,M15 Bergamo (Italia),Clay,1.81,1.89,62.0,98.0,20.566799999999997,5.699999999999999,10,51.2,1.93,1.84,0.09,0.05,0.05,0.84,1.05,0.55,0.3,0.0,0.0,0.56,0.55,0.0,0.0,0.13,0.0,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,80.0,16.0,4.0,Excelente,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1677,1763,169.0,169.0,169.0,0.0,152.0,152.0,152.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,-36.0,0.6262626262626263,0,-86,0,1,True,False,False,2
https://www.flashscore.co/match/tennis/donald-matthew-tabacco-fausto/MgzG7ghK/#/h2h,Matthew William Donald,Fausto Tabacco,M15 Bergamo (Italia),Clay,1.81,1.89,62.0,98.0,20.566799999999997,5.699999999999999,10,51.2,1.93,1.84,0.09,0.05,0.05,0.84,1.05,0.55,0.3,0.0,0.0,0.56,0.55,0.0,0.0,0.13,0.0,60.0,12.0,8.0,Buena,24.06.2026,1,victorias,80.0,16.0,4.0,Excelente,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1677,1763,169.0,169.0,169.0,0.0,152.0,152.0,152.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,-36.0,0.6262626262626263,0,-86,0,1,True,False,False,2
https://www.flashscore.co/match/tennis/arnaboldi-federico-fumagalli-filiberto/WSLo2XFs/#/h2h,Federico Arnaboldi,Filiberto Fumagalli,M15 Bergamo (Italia),Clay,1.1,5.75,98.0,98.0,7.7637,0.0,4,64.1,2.09,1.17,0.92,0.02,0.01,1.11,0.93,0.3,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.4,0.18,60.0,12.0,8.0,Buena,23.06.2026,1,victorias,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1635,1459,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,176,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/arnaboldi-federico-fumagalli-filiberto/WSLo2XFs/#/h2h,Federico Arnaboldi,Filiberto Fumagalli,M15 Bergamo (Italia),Clay,1.1,5.75,98.0,98.0,7.7637,0.0,4,64.1,2.09,1.17,0.92,0.02,0.01,1.11,0.93,0.3,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.4,0.18,60.0,12.0,8.0,Buena,23.06.2026,1,victorias,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1635,1459,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,176,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/arnaboldi-federico-fumagalli-filiberto/WSLo2XFs/#/h2h,Federico Arnaboldi,Filiberto Fumagalli,M15 Bergamo (Italia),Clay,1.1,5.75,98.0,98.0,7.7637,0.0,4,64.1,2.09,1.17,0.92,0.02,0.01,1.11,0.93,0.3,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.4,0.18,60.0,12.0,8.0,Buena,23.06.2026,1,victorias,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1635,1459,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,176,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/paquet-chloe-anastasiya-konstantinovna-soboleva/I3AERqKq/#/h2h,Chloe Paquet,Anastasiia Sobolieva,W50 Gdansk (Polonia),Clay,2.38,1.5,77.0,195.0,19.3956,20.950000000000003,18,52.4,2.13,2.34,-0.21,0.04,0.05,1.02,1.27,0.58,0.59,0.0,0.0,0.56,0.55,0.0,0.0,0.27,0.23,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,65.0,13.0,7.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1613,1711,161.0,161.0,161.0,0.0,133.0,133.0,133.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,-118.0,0.39285714285714285,0,-98,0,1,True,False,False,0
https://www.flashscore.co/match/tennis/paquet-chloe-anastasiya-konstantinovna-soboleva/I3AERqKq/#/h2h,Chloe Paquet,Anastasiia Sobolieva,W50 Gdansk (Polonia),Clay,2.38,1.5,77.0,195.0,19.3956,20.950000000000003,18,52.4,2.13,2.34,-0.21,0.04,0.05,1.02,1.27,0.58,0.59,0.0,0.0,0.56,0.55,0.0,0.0,0.27,0.23,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,65.0,13.0,7.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1613,1711,161.0,161.0,161.0,0.0,133.0,133.0,133.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,-118.0,0.39285714285714285,0,-98,0,1,True,False,False,0
https://www.flashscore.co/match/tennis/paquet-chloe-anastasiya-konstantinovna-soboleva/I3AERqKq/#/h2h,Chloe Paquet,Anastasiia Sobolieva,W50 Gdansk (Polonia),Clay,2.38,1.5,77.0,195.0,19.3956,20.950000000000003,18,52.4,2.13,2.34,-0.21,0.04,0.05,1.02,1.27,0.58,0.59,0.0,0.0,0.56,0.55,0.0,0.0,0.27,0.23,45.0,9.0,11.0,Regular,24.06.2026,1,victorias,65.0,13.0,7.0,Buena,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1613,1711,161.0,161.0,161.0,0.0,133.0,133.0,133.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,-118.0,0.39285714285714285,0,-98,0,1,True,False,False,0
https://www.flashscore.co/match/tennis/shaikh-hibah-hodzic-mina/nR6tnQmQ/#/h2h,Hibah Shaikh,Mina Hodzic,W50 Gdansk (Polonia),Clay,2.4,1.5,200.0,81.0,7.7699,0.9499999999999997,7,53.4,2.09,1.82,0.27,0.03,0.02,1.28,1.18,0.3,0.09,0.0,0.0,0.55,0.56,0.0,0.0,0.22,0.25,55.0,11.0,9.0,Regular,23.06.2026,1,victorias,35.0,7.0,13.0,Mala,23.06.2026,1,victorias,,,,,,,,,,,,,,,,,1639,1562,132.0,132.0,132.0,0.0,159.0,159.0,159.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,119.0,2.4390243902439024,1,77,1,1,True,False,False,0
https://www.flashscore.co/match/tennis/shaikh-hibah-hodzic-mina/nR6tnQmQ/#/h2h,Hibah Shaikh,Mina Hodzic,W50 Gdansk (Polonia),Clay,2.4,1.5,200.0,81.0,7.7699,0.9499999999999997,7,53.4,2.09,1.82,0.27,0.03,0.02,1.28,1.18,0.3,0.09,0.0,0.0,0.55,0.56,0.0,0.0,0.22,0.25,55.0,11.0,9.0,Regular,23.06.2026,1,victorias,35.0,7.0,13.0,Mala,23.06.2026,1,victorias,,,,,,,,,,,,,,,,,1639,1562,132.0,132.0,132.0,0.0,159.0,159.0,159.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,119.0,2.4390243902439024,1,77,1,1,True,False,False,0
https://www.flashscore.co/match/tennis/shaikh-hibah-hodzic-mina/nR6tnQmQ/#/h2h,Hibah Shaikh,Mina Hodzic,W50 Gdansk (Polonia),Clay,2.4,1.5,200.0,81.0,7.7699,0.9499999999999997,7,53.4,2.09,1.82,0.27,0.03,0.02,1.28,1.18,0.3,0.09,0.0,0.0,0.55,0.56,0.0,0.0,0.22,0.25,55.0,11.0,9.0,Regular,23.06.2026,1,victorias,35.0,7.0,13.0,Mala,23.06.2026,1,victorias,,,,,,,,,,,,,,,,,1639,1562,132.0,132.0,132.0,0.0,159.0,159.0,159.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,119.0,2.4390243902439024,1,77,1,1,True,False,False,0
https://www.flashscore.co/match/tennis/ewald-weronika-palicova-barbora/0zY0yzYP/#/h2h,Weronika Ewald,Barbora Palicova,W50 Gdansk (Polonia),Clay,2.95,1.34,154.0,62.0,6.5097,28.45,7,51.4,2.01,2.12,-0.11,0.02,0.04,1.26,1.15,0.28,0.53,0.0,0.0,0.55,0.56,0.0,0.0,0.19,0.25,50.0,10.0,10.0,Regular,24.06.2026,1,victorias,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1607,1565,139.0,139.0,139.0,0.0,169.0,169.0,169.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,92.0,2.4444444444444446,1,42,1,1,True,False,False,1
https://www.flashscore.co/match/tennis/ewald-weronika-palicova-barbora/0zY0yzYP/#/h2h,Weronika Ewald,Barbora Palicova,W50 Gdansk (Polonia),Clay,2.95,1.34,154.0,62.0,6.5097,28.45,7,51.4,2.01,2.12,-0.11,0.02,0.04,1.26,1.15,0.28,0.53,0.0,0.0,0.55,0.56,0.0,0.0,0.19,0.25,50.0,10.0,10.0,Regular,24.06.2026,1,victorias,30.0,6.0,14.0,Mala,24.06.2026,1,victorias,,,,,,,,,,,,,,,,,1607,1565,139.0,139.0,139.0,0.0,169.0,169.0,169.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,92.0,2.4444444444444446,1,42,1,1,True,False,False,1
